"Accountant Arlington",0,"Arlington Accountants",02380262910,www.arlingtonaccountants.co.uk,"United Kingdom",44,Eastleigh,"Business services","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""211381282212118"",""name"":""Financial Planning""}]",51,,167946759895883,http://www.facebook.com/167946759895883,"=HYPERLINK(""http://www.facebook.com/167946759895883/?sk=info"", ""167946759895883"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=167946759895883"", ""Create"")"
"Bar Arlington",9,"Arlington Bar Association",,http://arlingtonbarassociation.org,"United States",1,Arlington,Legal/law,"[{""id"":""2249"",""name"":""Legal\/Law""}]",61,,325251590830332,http://www.facebook.com/325251590830332,"=HYPERLINK(""http://www.facebook.com/325251590830332/?sk=info"", ""325251590830332"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=325251590830332"", ""Create"")"
"Bar Arlington",10,"BoomerJack's Grill & Bar - Arlington","(817) 275-5400",www.boomerjacks.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""149803325077018"",""name"":""American Restaurant""},{""id"":""233804719972590"",""name"":""Bar & Grill""},{""id"":""184460441595855"",""name"":""Sports Bar""}]",3952,351,159193760787699,http://www.facebook.com/159193760787699,"=HYPERLINK(""http://www.facebook.com/159193760787699/?sk=info"", ""159193760787699"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=159193760787699"", ""Create"")"
"Bar Arlington",11,"Arlington Temple Bar","+353 1 6708777",http://www.arlingtonhoteltemplebar.com,Ireland,353,Dublin,Hotel,"[{""id"":""164243073639257"",""name"":""Hotel""},{""id"":""186825111351005"",""name"":""Tourist Attraction""},{""id"":""124947834245370"",""name"":""Tourist Information""}]",3937,128,276724839069261,http://www.facebook.com/276724839069261,"=HYPERLINK(""http://www.facebook.com/276724839069261/?sk=info"", ""276724839069261"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=276724839069261"", ""Create"")"
"Bar Arlington",12,"Mavericks Bar and Grill - Arlington, TX","(817) 548-1442",http://www.mavericksbarandgrill.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""187425207958280"",""name"":""Burger Restaurant""},{""id"":""110107385737667"",""name"":""New American Restaurant""},{""id"":""188296324525457"",""name"":""Sandwich Shop""}]",3059,312,235939493150647,http://www.facebook.com/235939493150647,"=HYPERLINK(""http://www.facebook.com/235939493150647/?sk=info"", ""235939493150647"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=235939493150647"", ""Create"")"
"Bar Arlington",13,"The Keg Steakhouse + Bar - Arlington","(817) 465-3700",http://www.kegsteakhouse.com/en/locations/TX/arlington/arlington-keg/,"United States",1,Arlington,"Local business","[{""id"":""198367566846946"",""name"":""Steakhouse""},{""id"":""110290705711626"",""name"":""Bar""},{""id"":""163300367054197"",""name"":""Seafood Restaurant""}]",694,126,133508280059752,http://www.facebook.com/133508280059752,"=HYPERLINK(""http://www.facebook.com/133508280059752/?sk=info"", ""133508280059752"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=133508280059752"", ""Create"")"
"Bar Arlington",14,"Cherry Blow Dry Bar Arlington","(202) 246-1706",http://www.cherryblowdrybar.com,"United States",1,Arlington,"Spas/beauty/personal care","[{""id"":""174177802634376"",""name"":""Hair Salon""},{""id"":""200814353265561"",""name"":""Spa""}]",185,19,335468849911343,http://www.facebook.com/335468849911343,"=HYPERLINK(""http://www.facebook.com/335468849911343/?sk=info"", ""335468849911343"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=335468849911343"", ""Create"")"
"Bar Arlington",15,"No Frills Grill & Sports Bar - Arlington, TX","(817) 478-1766",http://www.nofrillsgrill.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""184460441595855"",""name"":""Sports Bar""},{""id"":""233804719972590"",""name"":""Bar & Grill""},{""id"":""149803325077018"",""name"":""American Restaurant""}]",2606,176,113890575308283,http://www.facebook.com/113890575308283,"=HYPERLINK(""http://www.facebook.com/113890575308283/?sk=info"", ""113890575308283"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=113890575308283"", ""Create"")"
"Bar Arlington",16,"Arlington County Bar Association","(703) 228-3390",www.arlingtonbar.org,"United States",1,Arlington,"Local business","[{""id"":""161422927240513"",""name"":""Government Organization""},{""id"":""198503866828628"",""name"":""Organization""}]",31,,43108782914,http://www.facebook.com/43108782914,"=HYPERLINK(""http://www.facebook.com/43108782914/?sk=info"", ""43108782914"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=43108782914"", ""Create"")"
"Bar Arlington",17,"BoomerJack's Grill & Bar - South Arlington","(817) 375-5187",http://www.boomerjack.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""184460441595855"",""name"":""Sports Bar""},{""id"":""233804719972590"",""name"":""Bar & Grill""},{""id"":""149803325077018"",""name"":""American Restaurant""}]",1532,197,451410314896993,http://www.facebook.com/451410314896993,"=HYPERLINK(""http://www.facebook.com/451410314896993/?sk=info"", ""451410314896993"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=451410314896993"", ""Create"")"
"Bar Arlington",18,"The Arlington Bar",,,,,,Organization,,64,,223824820637,http://www.facebook.com/223824820637,"=HYPERLINK(""http://www.facebook.com/223824820637/?sk=info"", ""223824820637"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=223824820637"", ""Create"")"
"Bar Arlington",19,"Pitchers Sports Bar Arlington","817-276-BEER   (2337)",,"United States",1,Arlington,Bar,"[{""id"":""110290705711626"",""name"":""Bar""}]",371,,170725899614262,http://www.facebook.com/170725899614262,"=HYPERLINK(""http://www.facebook.com/170725899614262/?sk=info"", ""170725899614262"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=170725899614262"", ""Create"")"
"Bar Arlington",20,"Houlihan's Restaurant & Bar in the Arlington Highlands","(817) 375-3863","www.houlihans.com www.facebook.com/houlihans","United States",1,Arlington,Restaurant/cafe,"[{""id"":""149803325077018"",""name"":""American Restaurant""}]",3837,100,163896707748,http://www.facebook.com/163896707748,"=HYPERLINK(""http://www.facebook.com/163896707748/?sk=info"", ""163896707748"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=163896707748"", ""Create"")"
"Bar Arlington",21,"Republic Kitchen and Bar","(703) 531-8063",http://republic-arlington.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""354275401259620"",""name"":""Nightlife""},{""id"":""110107385737667"",""name"":""New American Restaurant""}]",544,62,1557600637798752,http://www.facebook.com/1557600637798752,"=HYPERLINK(""http://www.facebook.com/1557600637798752/?sk=info"", ""1557600637798752"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1557600637798752"", ""Create"")"
"Bar Arlington",22,"Center City Bar and Grill - Arlington TX","(817) 385-4488",www.centercitybarandgrill.com,"United States",1,Arlington,Bar,"[{""id"":""133436743388217"",""name"":""Arts & Entertainment""},{""id"":""273819889375819"",""name"":""Restaurant""},{""id"":""110290705711626"",""name"":""Bar""}]",1742,4,186825008034534,http://www.facebook.com/186825008034534,"=HYPERLINK(""http://www.facebook.com/186825008034534/?sk=info"", ""186825008034534"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=186825008034534"", ""Create"")"
"Bar Arlington",23,"Arlington Tutoring LLC - Bar Exam Tutors",,"http://www.dcbarexam.com http://twitter.com/TheBarExamTutor","United States",1,Arlington,Legal/law,,47,2,378226638883204,http://www.facebook.com/378226638883204,"=HYPERLINK(""http://www.facebook.com/378226638883204/?sk=info"", ""378226638883204"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=378226638883204"", ""Create"")"
"Bar Arlington",24,"Third Base Sports Bar & Grill of Arlington","(817) 633-8720",www.thirdbase-sportsbar.com,"United States",1,Arlington,Bar,"[{""id"":""133436743388217"",""name"":""Arts & Entertainment""},{""id"":""273819889375819"",""name"":""Restaurant""},{""id"":""110290705711626"",""name"":""Bar""}]",186,,114580768561649,http://www.facebook.com/114580768561649,"=HYPERLINK(""http://www.facebook.com/114580768561649/?sk=info"", ""114580768561649"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=114580768561649"", ""Create"")"
"Bar Arlington",25,"Pita Bar",,,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""273819889375819"",""name"":""Restaurant""}]",37,,521049387945106,http://www.facebook.com/521049387945106,"=HYPERLINK(""http://www.facebook.com/521049387945106/?sk=info"", ""521049387945106"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=521049387945106"", ""Create"")"
"Bar Arlington",26,"Tommy's Sports Bar - Arlington","(817) 649-4029",,"United States",1,Arlington,Bar,"[{""id"":""110290705711626"",""name"":""Bar""}]",26,,247930591930041,http://www.facebook.com/247930591930041,"=HYPERLINK(""http://www.facebook.com/247930591930041/?sk=info"", ""247930591930041"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=247930591930041"", ""Create"")"
"Bar Arlington",27,"T.N.T. Bar","(703) 920-0315",http://bartnt.com,"United States",1,Arlington,Bar,"[{""id"":""110290705711626"",""name"":""Bar""}]",578,,420621557983692,http://www.facebook.com/420621557983692,"=HYPERLINK(""http://www.facebook.com/420621557983692/?sk=info"", ""420621557983692"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=420621557983692"", ""Create"")"
"Bar Arlington",28,"Rudy's ""Country Store"" and Bar-B-Q","(817) 465-7839",http://www.rudysbbq.com/,"United States",1,Arlington,"Local business","[{""id"":""150534008338515"",""name"":""Barbecue Restaurant""}]",547,80,254003334797045,http://www.facebook.com/254003334797045,"=HYPERLINK(""http://www.facebook.com/254003334797045/?sk=info"", ""254003334797045"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=254003334797045"", ""Create"")"
"Bar Arlington",29,"Assistant General Manager/Mussel Bar, Arlington",,,,,,"Work position",,,,1553600821525742,http://www.facebook.com/1553600821525742,"=HYPERLINK(""http://www.facebook.com/1553600821525742/?sk=info"", ""1553600821525742"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1553600821525742"", ""Create"")"
"Bar Arlington",30,Whitlow's,,http://www.whitlows.com/,"United States",1,Arlington,"Local business","[{""id"":""110290705711626"",""name"":""Bar""},{""id"":""149803325077018"",""name"":""American Restaurant""}]",1329,205,113479142019705,http://www.facebook.com/113479142019705,"=HYPERLINK(""http://www.facebook.com/113479142019705/?sk=info"", ""113479142019705"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=113479142019705"", ""Create"")"
"Bar Arlington",31,"O'Sullivan's Irish Pub","(703) 812-0939",http://www.osullivansirishpub.com,"United States",1,Arlington,Bar,"[{""id"":""110290705711626"",""name"":""Bar""},{""id"":""137463256320813"",""name"":""Irish Restaurant""}]",2218,192,10151421317,http://www.facebook.com/10151421317,"=HYPERLINK(""http://www.facebook.com/10151421317/?sk=info"", ""10151421317"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=10151421317"", ""Create"")"
"Bar Arlington",32,"Ireland's Four Courts","(703) 525-3600",www.irelandsfourcourts.com,"United States",1,Arlington,Bar,"[{""id"":""137463256320813"",""name"":""Irish Restaurant""},{""id"":""110290705711626"",""name"":""Bar""},{""id"":""188662441155211"",""name"":""Community & Government""}]",2133,171,144714898934913,http://www.facebook.com/144714898934913,"=HYPERLINK(""http://www.facebook.com/144714898934913/?sk=info"", ""144714898934913"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=144714898934913"", ""Create"")"
"Bar Arlington",33,"Humperdink's Restaurant, Brewery, & Sports bar","(817) 640-8553",,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""110290705711626"",""name"":""Bar""},{""id"":""133436743388217"",""name"":""Arts & Entertainment""},{""id"":""273819889375819"",""name"":""Restaurant""}]",442,191,210815715598565,http://www.facebook.com/210815715598565,"=HYPERLINK(""http://www.facebook.com/210815715598565/?sk=info"", ""210815715598565"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=210815715598565"", ""Create"")"
"Bar Arlington",34,"A-TOWN BAR & GRILL","(703) 528-1110",http://www.a-townballston.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""233804719972590"",""name"":""Bar & Grill""}]",5055,463,185837341513798,http://www.facebook.com/185837341513798,"=HYPERLINK(""http://www.facebook.com/185837341513798/?sk=info"", ""185837341513798"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=185837341513798"", ""Create"")"
"Bar Arlington",35,"Bar Louie Crystal City","(571) 302-7420",http://www.barlouieamerica.com,"United States",1,Arlington,Bar,"[{""id"":""110290705711626"",""name"":""Bar""},{""id"":""273819889375819"",""name"":""Restaurant""}]",459,54,208722432621577,http://www.facebook.com/208722432621577,"=HYPERLINK(""http://www.facebook.com/208722432621577/?sk=info"", ""208722432621577"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=208722432621577"", ""Create"")"
"Bar Arlington",36,"Steam Bar","(214) 223-4485",,"United States",1,Arlington,Bar,"[{""id"":""110290705711626"",""name"":""Bar""}]",5741,96,450475558315203,http://www.facebook.com/450475558315203,"=HYPERLINK(""http://www.facebook.com/450475558315203/?sk=info"", ""450475558315203"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=450475558315203"", ""Create"")"
"Bar Arlington",37,Carpool,"(703) 807-0091",www.gocarpool.com,"United States",1,Arlington,Bar,"[{""id"":""233804719972590"",""name"":""Bar & Grill""},{""id"":""150534008338515"",""name"":""Barbecue Restaurant""},{""id"":""187425207958280"",""name"":""Burger Restaurant""}]",1173,97,117219928298017,http://www.facebook.com/117219928298017,"=HYPERLINK(""http://www.facebook.com/117219928298017/?sk=info"", ""117219928298017"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=117219928298017"", ""Create"")"
"Bar Arlington",38,"Mccullars Irish Pub and Grill","(817) 478-1444",http://www.mccullarsirishpub.com,"United States",1,Arlington,"Local business","[{""id"":""233804719972590"",""name"":""Bar & Grill""}]",531,71,501881943189286,http://www.facebook.com/501881943189286,"=HYPERLINK(""http://www.facebook.com/501881943189286/?sk=info"", ""501881943189286"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=501881943189286"", ""Create"")"
"Bar Arlington",39,"Bracket Room","(703) 276-7337","www.bracketroom.com ","United States",1,Arlington,Bar,"[{""id"":""184460441595855"",""name"":""Sports Bar""}]",3008,164,303538629772336,http://www.facebook.com/303538629772336,"=HYPERLINK(""http://www.facebook.com/303538629772336/?sk=info"", ""303538629772336"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=303538629772336"", ""Create"")"
"Bar Arlington",40,"Outback Steakhouse - Arlington","(817) 557-5959",http://www.outback.com/Locations/details/?unit=4459,"United States",1,Arlington,"Local business","[{""id"":""198367566846946"",""name"":""Steakhouse""},{""id"":""233804719972590"",""name"":""Bar & Grill""}]",459,99,170711079652925,http://www.facebook.com/170711079652925,"=HYPERLINK(""http://www.facebook.com/170711079652925/?sk=info"", ""170711079652925"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=170711079652925"", ""Create"")"
"Bar Arlington",41,"Diamond Jim's Saloon",,,"United States",1,Arlington,Bar,"[{""id"":""110290705711626"",""name"":""Bar""}]",1260,120,230781867094921,http://www.facebook.com/230781867094921,"=HYPERLINK(""http://www.facebook.com/230781867094921/?sk=info"", ""230781867094921"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=230781867094921"", ""Create"")"
"Bar Arlington",42,"Greene Turtle Ballston","(703) 741-0901",http://www.thegreeneturtle.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""184460441595855"",""name"":""Sports Bar""},{""id"":""233804719972590"",""name"":""Bar & Grill""}]",1409,57,107819746005424,http://www.facebook.com/107819746005424,"=HYPERLINK(""http://www.facebook.com/107819746005424/?sk=info"", ""107819746005424"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=107819746005424"", ""Create"")"
"Bar Arlington",43,"J Gilligan's Bar and Grill","(817) 274-8561",http://www.jgilligans.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""233804719972590"",""name"":""Bar & Grill""}]",3396,203,340428172763391,http://www.facebook.com/340428172763391,"=HYPERLINK(""http://www.facebook.com/340428172763391/?sk=info"", ""340428172763391"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=340428172763391"", ""Create"")"
"Bar Arlington",44,"First Down Sports Bar & Grill","(703) 465-8888",www.firstdownsportsbar.com,"United States",1,Arlington,Bar,"[{""id"":""184460441595855"",""name"":""Sports Bar""},{""id"":""233804719972590"",""name"":""Bar & Grill""},{""id"":""197767133603296"",""name"":""Chicken Wings""}]",1575,52,70082064829,http://www.facebook.com/70082064829,"=HYPERLINK(""http://www.facebook.com/70082064829/?sk=info"", ""70082064829"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=70082064829"", ""Create"")"
"Bar Arlington",45,"Arlington Tavern","(805) 770-2626",www.arlingtontavern.com,"United States",1,"Santa Barbara",Restaurant/cafe,"[{""id"":""273819889375819"",""name"":""Restaurant""},{""id"":""218693881483234"",""name"":""Pub""},{""id"":""192661127431931"",""name"":""Wine Bar""}]",1427,43,274958405891942,http://www.facebook.com/274958405891942,"=HYPERLINK(""http://www.facebook.com/274958405891942/?sk=info"", ""274958405891942"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=274958405891942"", ""Create"")"
"Bar Arlington",46,"The House Sports Bar & Grill",,,"United States",1,Arlington,Bar,"[{""id"":""110290705711626"",""name"":""Bar""}]",471,90,754678094565118,http://www.facebook.com/754678094565118,"=HYPERLINK(""http://www.facebook.com/754678094565118/?sk=info"", ""754678094565118"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=754678094565118"", ""Create"")"
"Bar Arlington",47,"Sidetracked Pub and Grub","(817) 640-6101",,"United States",1,Arlington,Bar,"[{""id"":""110290705711626"",""name"":""Bar""}]",374,114,552941381410899,http://www.facebook.com/552941381410899,"=HYPERLINK(""http://www.facebook.com/552941381410899/?sk=info"", ""552941381410899"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=552941381410899"", ""Create"")"
"Bar Arlington",48,"Rack House Kitchen and Tavern","(847) 640-7225",www.rackhousetavern.com,"United States",1,"Arlington Heights",Bar,"[{""id"":""233804719972590"",""name"":""Bar & Grill""}]",1853,79,447354735317287,http://www.facebook.com/447354735317287,"=HYPERLINK(""http://www.facebook.com/447354735317287/?sk=info"", ""447354735317287"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=447354735317287"", ""Create"")"
"Bar Arlington",49,"Harrys' of Arlington","(847) 577-2525",www.harrysofarlington.com,"United States",1,"Arlington Heights",Bar,"[{""id"":""184460441595855"",""name"":""Sports Bar""},{""id"":""233804719972590"",""name"":""Bar & Grill""}]",2535,54,118874458163686,http://www.facebook.com/118874458163686,"=HYPERLINK(""http://www.facebook.com/118874458163686/?sk=info"", ""118874458163686"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=118874458163686"", ""Create"")"
"Bar Arlington",50,"Outback Steakhouse - Arlington","(703) 527-0063",http://www.outback.com/Locations/details/?unit=4715,"United States",1,Arlington,"Local business","[{""id"":""198367566846946"",""name"":""Steakhouse""},{""id"":""233804719972590"",""name"":""Bar & Grill""}]",188,35,200182556684726,http://www.facebook.com/200182556684726,"=HYPERLINK(""http://www.facebook.com/200182556684726/?sk=info"", ""200182556684726"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=200182556684726"", ""Create"")"
"Bar Arlington",51,"Freddie's Beach Bar","(703) 685-0555",http://www.freddiesbeachbar.com/,"United States",1,Arlington,"Local business","[{""id"":""273819889375819"",""name"":""Restaurant""},{""id"":""128470943900600"",""name"":""Gay Bar""},{""id"":""187872604591327"",""name"":""Karaoke""}]",2069,159,120692791281445,http://www.facebook.com/120692791281445,"=HYPERLINK(""http://www.facebook.com/120692791281445/?sk=info"", ""120692791281445"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=120692791281445"", ""Create"")"
"Bar Arlington",52,"Tailgate Tavern","(817) 861-1989",http://www.TailgateTavern.net,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""233804719972590"",""name"":""Bar & Grill""},{""id"":""184460441595855"",""name"":""Sports Bar""},{""id"":""109976259083543"",""name"":""Sports Venue & Stadium""}]",3811,206,209121259052,http://www.facebook.com/209121259052,"=HYPERLINK(""http://www.facebook.com/209121259052/?sk=info"", ""209121259052"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=209121259052"", ""Create"")"
"Bar Arlington",53,"Jaleo Crystal City","(703) 413-8181",www.jaleo.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""119869574758000"",""name"":""Tapas Bar & Restaurant""},{""id"":""171485526232801"",""name"":""Spanish Restaurant""},{""id"":""211155112228091"",""name"":""Event Venue""}]",1296,109,111640512206641,http://www.facebook.com/111640512206641,"=HYPERLINK(""http://www.facebook.com/111640512206641/?sk=info"", ""111640512206641"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111640512206641"", ""Create"")"
"Bar Arlington",54,"Souplantation & Sweet Tomatoes","(817) 557-1809",,"United States",1,Arlington,"Local business","[{""id"":""180256082015845"",""name"":""Pizza Place""},{""id"":""112286315572975"",""name"":""Salad Bar""}]",238,36,116117021742666,http://www.facebook.com/116117021742666,"=HYPERLINK(""http://www.facebook.com/116117021742666/?sk=info"", ""116117021742666"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=116117021742666"", ""Create"")"
"Bar Arlington",55,"Arlington Bar","(845) 486-9185",,"United States",1,Poughkeepsie,"Local business","[{""id"":""150534008338515"",""name"":""Barbecue Restaurant""},{""id"":""110290705711626"",""name"":""Bar""}]",74,4,111793742191320,http://www.facebook.com/111793742191320,"=HYPERLINK(""http://www.facebook.com/111793742191320/?sk=info"", ""111793742191320"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111793742191320"", ""Create"")"
"Bar Arlington",56,"Bobby V's Arlington Texas","(817) 467-9922",http://bobbyvsarlington.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""184460441595855"",""name"":""Sports Bar""},{""id"":""273819889375819"",""name"":""Restaurant""}]",1737,44,301058915627,http://www.facebook.com/301058915627,"=HYPERLINK(""http://www.facebook.com/301058915627/?sk=info"", ""301058915627"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=301058915627"", ""Create"")"
"Bar Arlington",57,"La Tagliatella Arlington/Clarendon","(571) 257-4600",www.latagliatella.us,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""193831710644458"",""name"":""Italian Restaurant""},{""id"":""192661127431931"",""name"":""Wine Bar""},{""id"":""187153754656815"",""name"":""Dessert Restaurant""}]",626,40,308323282605806,http://www.facebook.com/308323282605806,"=HYPERLINK(""http://www.facebook.com/308323282605806/?sk=info"", ""308323282605806"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=308323282605806"", ""Create"")"
"Bar Arlington",58,Ragtime,"(703) 243-4003",http://www.ragtimerestaurant.com/,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""273819889375819"",""name"":""Restaurant""},{""id"":""110290705711626"",""name"":""Bar""}]",1714,65,41488819073,http://www.facebook.com/41488819073,"=HYPERLINK(""http://www.facebook.com/41488819073/?sk=info"", ""41488819073"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=41488819073"", ""Create"")"
"Bar Arlington",59,"The Knightsbridge Bar. The Arlington Hotel",,,Ireland,353,Dublin,"Local business","[{""id"":""110290705711626"",""name"":""Bar""}]",43,7,386780894688738,http://www.facebook.com/386780894688738,"=HYPERLINK(""http://www.facebook.com/386780894688738/?sk=info"", ""386780894688738"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=386780894688738"", ""Create"")"
"Bar Arlington",60,"BFF Bakery, Bistro and Bar","(817) 617-3450",www.bffbistro.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""134501539950711"",""name"":""Sushi Restaurant""},{""id"":""110290705711626"",""name"":""Bar""},{""id"":""155136917876965"",""name"":""Vietnamese Restaurant""}]",1061,41,284753258293331,http://www.facebook.com/284753258293331,"=HYPERLINK(""http://www.facebook.com/284753258293331/?sk=info"", ""284753258293331"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=284753258293331"", ""Create"")"
"Bar Arlington",61,"CM Club - Rangers Ballpark in Arlington","(817) 622-7893",http://www.twitter.com/cmctxrangers,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""233804719972590"",""name"":""Bar & Grill""},{""id"":""184460441595855"",""name"":""Sports Bar""},{""id"":""109976259083543"",""name"":""Sports Venue & Stadium""}]",508,26,478363652225125,http://www.facebook.com/478363652225125,"=HYPERLINK(""http://www.facebook.com/478363652225125/?sk=info"", ""478363652225125"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=478363652225125"", ""Create"")"
"Bar Arlington",62,"T.G.I. Friday's","(817) 261-2390",http://www.tgifridays.com/,"United States",1,Arlington,"Local business","[{""id"":""192831537402299"",""name"":""Family Style Restaurant""},{""id"":""149803325077018"",""name"":""American Restaurant""},{""id"":""110290705711626"",""name"":""Bar""}]",352,124,121932014484012,http://www.facebook.com/121932014484012,"=HYPERLINK(""http://www.facebook.com/121932014484012/?sk=info"", ""121932014484012"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=121932014484012"", ""Create"")"
"Bar Arlington",63,"GameTime Sports Grill & Wings","901-867-3227 or 901-867-9199",www.gametimegrillandwings.com,"United States",1,Arlington,Restaurant/cafe,"[{""id"":""233804719972590"",""name"":""Bar & Grill""}]",852,16,123458694367547,http://www.facebook.com/123458694367547,"=HYPERLINK(""http://www.facebook.com/123458694367547/?sk=info"", ""123458694367547"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=123458694367547"", ""Create"")"
"Bar Arlington",64,Pluckers,"(817) 784-2473",http://www.pluckers.com/,"United States",1,Arlington,"Local business","[{""id"":""184460441595855"",""name"":""Sports Bar""},{""id"":""187425207958280"",""name"":""Burger Restaurant""},{""id"":""197767133603296"",""name"":""Chicken Wings""}]",4478,569,107928702596646,http://www.facebook.com/107928702596646,"=HYPERLINK(""http://www.facebook.com/107928702596646/?sk=info"", ""107928702596646"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=107928702596646"", ""Create"")"
"Bar Arlington",65,"La Tasca Tapas Restaurant","(847) 398-2400",http://www.latascatapas.com,"United States",1,"Arlington Heights",Restaurant/cafe,"[{""id"":""119869574758000"",""name"":""Tapas Bar & Restaurant""},{""id"":""171485526232801"",""name"":""Spanish Restaurant""}]",520,35,108126155896037,http://www.facebook.com/108126155896037,"=HYPERLINK(""http://www.facebook.com/108126155896037/?sk=info"", ""108126155896037"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=108126155896037"", ""Create"")"
"Bar Arlington",66,"Pourhouse 17","(201) 998-7383",www.pourhouse17.com,"United States",1,"North Arlington",Bar,"[{""id"":""184460441595855"",""name"":""Sports Bar""}]",1492,72,219814101401452,http://www.facebook.com/219814101401452,"=HYPERLINK(""http://www.facebook.com/219814101401452/?sk=info"", ""219814101401452"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=219814101401452"", ""Create"")"
