"Piercing Indianapolis",3,"Untitled Ink","(317) 251-3465","=HYPERLINK(""untitled-ink.com"", ""untitled-ink.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",2239,10,414146845281892,http://www.facebook.com/414146845281892,"=HYPERLINK(""http://www.facebook.com/414146845281892/?sk=info"", ""414146845281892"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=414146845281892"", ""Create"")",-1,
"Piercing Indianapolis",4,"Metamorphosis Tattoo & Piercing","(317) 466-1666","=HYPERLINK(""http://metamorphosisink.com/"", ""http://metamorphosisink.com/"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",2946,19,194032297071,http://www.facebook.com/194032297071,"=HYPERLINK(""http://www.facebook.com/194032297071/?sk=info"", ""194032297071"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=194032297071"", ""Create"")",-1,
"Piercing Indianapolis",5,"Steel Rod Tattoo","(317) 297-8335","=HYPERLINK(""www.steelrodtatto.com"", ""www.steelrodtatto.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",2233,12,101583776547210,http://www.facebook.com/101583776547210,"=HYPERLINK(""http://www.facebook.com/101583776547210/?sk=info"", ""101583776547210"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=101583776547210"", ""Create"")",-1,
"Piercing Indianapolis",6,"Altered Image Tattoo","(317) 757-8019","=HYPERLINK(""http://www.alteredimagetattooindy.net/"", ""http://www.alteredimagetattooindy.net/"")","United States",1,Indianapolis,"Local business","[{""id"":""2500"",""name"":""Local Business""}]",1034,13,108884032485645,http://www.facebook.com/108884032485645,"=HYPERLINK(""http://www.facebook.com/108884032485645/?sk=info"", ""108884032485645"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=108884032485645"", ""Create"")",-1,
"Piercing Indianapolis",7,"Big Time Tattoos & Piercings","(317) 791-8111","=HYPERLINK("""", """")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",1401,10,182145418590126,http://www.facebook.com/182145418590126,"=HYPERLINK(""http://www.facebook.com/182145418590126/?sk=info"", ""182145418590126"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=182145418590126"", ""Create"")",-1,
"Piercing Indianapolis",8,"Irish Ink Tattoos","(317) 893-2672","=HYPERLINK(""www.irishink.com"", ""www.irishink.com"")","United States",1,Indianapolis,"Professional services","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",8167,22,271313452773,http://www.facebook.com/271313452773,"=HYPERLINK(""http://www.facebook.com/271313452773/?sk=info"", ""271313452773"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=271313452773"", ""Create"")",-1,
"Piercing Indianapolis",9,"Midwest Tattoo Company","(317) 466-1623","=HYPERLINK(""www.midwesttattoocompany.com"", ""www.midwesttattoocompany.com"")","United States",1,Indianapolis,"Professional services","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",1421,8,58178295810,http://www.facebook.com/58178295810,"=HYPERLINK(""http://www.facebook.com/58178295810/?sk=info"", ""58178295810"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=58178295810"", ""Create"")",-1,
"Piercing Indianapolis",10,"Body Language Tattoo","(317) 782-8866","=HYPERLINK(""http://www.bodylanguagetattoo.org/"", ""http://www.bodylanguagetattoo.org/"")","United States",1,Indianapolis,Arts/entertainment/nightlife,"[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""},{""id"":""200600219953504"",""name"":""Shopping & Retail""}]",1947,218,124914331049192,http://www.facebook.com/124914331049192,"=HYPERLINK(""http://www.facebook.com/124914331049192/?sk=info"", ""124914331049192"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=124914331049192"", ""Create"")",-1,
"Piercing Indianapolis",11,"Infamous Tattoo Studio","(317) 862-1096","=HYPERLINK(""www.infamousinktattoo.com"", ""www.infamousinktattoo.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",2189,67,156052707753235,http://www.facebook.com/156052707753235,"=HYPERLINK(""http://www.facebook.com/156052707753235/?sk=info"", ""156052707753235"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=156052707753235"", ""Create"")",-1,
"Piercing Indianapolis",12,"Gold Dragon Ink, Inc","(877) 717-3332","=HYPERLINK(""www.golddragonink.com"", ""www.golddragonink.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",2861,7,129242423848670,http://www.facebook.com/129242423848670,"=HYPERLINK(""http://www.facebook.com/129242423848670/?sk=info"", ""129242423848670"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=129242423848670"", ""Create"")",-1,
"Piercing Indianapolis",13,"Infamous Tattoo Studio East","(317) 714-4437","=HYPERLINK(""http://www.infamousinktatttoo.com"", ""http://www.infamousinktatttoo.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",1265,54,281634241973391,http://www.facebook.com/281634241973391,"=HYPERLINK(""http://www.facebook.com/281634241973391/?sk=info"", ""281634241973391"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=281634241973391"", ""Create"")",-1,
"Piercing Indianapolis",14,"Voluta Tattoo",,"=HYPERLINK(""www.volutatattoo.com"", ""www.volutatattoo.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",3846,87,57644547113,http://www.facebook.com/57644547113,"=HYPERLINK(""http://www.facebook.com/57644547113/?sk=info"", ""57644547113"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=57644547113"", ""Create"")",-1,
"Piercing Indianapolis",15,"Rock Hard Tattoos and Stone Design","(317) 605-9822","=HYPERLINK(""<<not-applicable>>"", ""<<not-applicable>>"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""},{""id"":""209904849035077"",""name"":""Kitchen Construction""}]",560,,112476205508759,http://www.facebook.com/112476205508759,"=HYPERLINK(""http://www.facebook.com/112476205508759/?sk=info"", ""112476205508759"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=112476205508759"", ""Create"")",-1,
"Piercing Indianapolis",16,"Fallen Empire Tattoo & Body Piercing","(317) 783-1470","=HYPERLINK(""Tattedthefuckup.com shadowinklife.com"", ""Tattedthefuckup.com shadowinklife.com"")","United States",1,Indianapolis,"Local business","[{""id"":""2500"",""name"":""Local Business""}]",2635,28,111281135608736,http://www.facebook.com/111281135608736,"=HYPERLINK(""http://www.facebook.com/111281135608736/?sk=info"", ""111281135608736"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111281135608736"", ""Create"")",-1,
"Piercing Indianapolis",17,"Artistic Skin Design Fountain Square",,"=HYPERLINK(""Artisticskindesigns.com"", ""Artisticskindesigns.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",71,,210997948999068,http://www.facebook.com/210997948999068,"=HYPERLINK(""http://www.facebook.com/210997948999068/?sk=info"", ""210997948999068"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=210997948999068"", ""Create"")",1,
"Piercing Indianapolis",18,"Savannah Tattoo!!!",,"=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",122,3,181277925276866,http://www.facebook.com/181277925276866,"=HYPERLINK(""http://www.facebook.com/181277925276866/?sk=info"", ""181277925276866"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=181277925276866"", ""Create"")",1,
"Piercing Indianapolis",19,"La Vida Ink","loso 3174006982 Fossco 3178404719 Nitty 3176528696","=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",438,86,464847000211230,http://www.facebook.com/464847000211230,"=HYPERLINK(""http://www.facebook.com/464847000211230/?sk=info"", ""464847000211230"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=464847000211230"", ""Create"")",-1,
"Piercing Indianapolis",20,"Artistic Skin Design and Body Piercing","(317) 257-8282","=HYPERLINK(""www.artisticskins.com"", ""www.artisticskins.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",54,3,626580067406711,http://www.facebook.com/626580067406711,"=HYPERLINK(""http://www.facebook.com/626580067406711/?sk=info"", ""626580067406711"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=626580067406711"", ""Create"")",-1,187538428096892
"Piercing Indianapolis",21,"Machine Works Studios Custom Tattoos",,"=HYPERLINK(""http://machineworkstattoo.com"", ""http://machineworkstattoo.com"")","United States",1,Indianapolis,Health/beauty,"[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""},{""id"":""133436743388217"",""name"":""Arts & Entertainment""}]",971,1,138853426161029,http://www.facebook.com/138853426161029,"=HYPERLINK(""http://www.facebook.com/138853426161029/?sk=info"", ""138853426161029"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=138853426161029"", ""Create"")",-1,
"Piercing Indianapolis",22,"Piercing Pagoda+","(317) 578-7796","=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""2500"",""name"":""Local Business""}]",3,,163326640397011,http://www.facebook.com/163326640397011,"=HYPERLINK(""http://www.facebook.com/163326640397011/?sk=info"", ""163326640397011"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=163326640397011"", ""Create"")",-1,
"Piercing Indianapolis",23,"Artistic Skin Designs",,"=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",297,,121854914531783,http://www.facebook.com/121854914531783,"=HYPERLINK(""http://www.facebook.com/121854914531783/?sk=info"", ""121854914531783"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=121854914531783"", ""Create"")",1,
"Piercing Indianapolis",24,"Artistic Skin Designs",2448282,"=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",159,,156133454425784,http://www.facebook.com/156133454425784,"=HYPERLINK(""http://www.facebook.com/156133454425784/?sk=info"", ""156133454425784"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=156133454425784"", ""Create"")",1,
"Piercing Indianapolis",25,"Indianapolis Ink Limited","(317) 685-8762","=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",32,,110246385706443,http://www.facebook.com/110246385706443,"=HYPERLINK(""http://www.facebook.com/110246385706443/?sk=info"", ""110246385706443"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110246385706443"", ""Create"")",1,
"Piercing Indianapolis",26,"Naptown piercing parlor","(317) 356-2880","=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""2500"",""name"":""Local Business""}]",179,,166876150017823,http://www.facebook.com/166876150017823,"=HYPERLINK(""http://www.facebook.com/166876150017823/?sk=info"", ""166876150017823"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=166876150017823"", ""Create"")",-1,
"Piercing Indianapolis",27,"High Caliber Tattoo and Piercing Studio","(317) 244-9648","=HYPERLINK(""http://hctattoo.net"", ""http://hctattoo.net"")","United States",1,Indianapolis,Arts/entertainment/nightlife,"[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""},{""id"":""197384240287028"",""name"":""Art Gallery""},{""id"":""370369022981015"",""name"":""Movie & Television Studio""}]",1574,23,208744079190729,http://www.facebook.com/208744079190729,"=HYPERLINK(""http://www.facebook.com/208744079190729/?sk=info"", ""208744079190729"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=208744079190729"", ""Create"")",-1,
"Piercing Indianapolis",28,"Artistic Skin Designs Example Landing Page","(317) 780-8282","=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""2500"",""name"":""Local Business""}]",51,,211924698869620,http://www.facebook.com/211924698869620,"=HYPERLINK(""http://www.facebook.com/211924698869620/?sk=info"", ""211924698869620"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=211924698869620"", ""Create"")",-1,
"Piercing Indianapolis",29,"Irish Ink On Mass Ave","(317) 602-8143","=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",131,,239555309397181,http://www.facebook.com/239555309397181,"=HYPERLINK(""http://www.facebook.com/239555309397181/?sk=info"", ""239555309397181"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=239555309397181"", ""Create"")",1,
"Piercing Indianapolis",30,"Monster Ink Tattoos and Body Piercing","(317) 890-8282","=HYPERLINK(""http://monster-ink.com"", ""http://monster-ink.com"")","United States",1,Indianapolis,"Professional services","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",150,29,1399849973567972,http://www.facebook.com/1399849973567972,"=HYPERLINK(""http://www.facebook.com/1399849973567972/?sk=info"", ""1399849973567972"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1399849973567972"", ""Create"")",-1,
"Piercing Indianapolis",31,"It's All In The Ink","(317) 509-4927","=HYPERLINK(""http://www.itsallintheink.com"", ""http://www.itsallintheink.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",64,6,680205125407863,http://www.facebook.com/680205125407863,"=HYPERLINK(""http://www.facebook.com/680205125407863/?sk=info"", ""680205125407863"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=680205125407863"", ""Create"")",-1,
"Piercing Indianapolis",32,"N.B. Piercings","(317) 727-3419","=HYPERLINK(""https://www.facebook.com/isaac.vonhauger"", ""https://www.facebook.com/isaac.vonhauger"")","United States",1,Indianapolis,"Professional services","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",98,6,1472379646377734,http://www.facebook.com/1472379646377734,"=HYPERLINK(""http://www.facebook.com/1472379646377734/?sk=info"", ""1472379646377734"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1472379646377734"", ""Create"")",-1,
"Piercing Indianapolis",33,"Piercing Pagoda",,"=HYPERLINK(""www.pagoda.com"", ""www.pagoda.com"")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",13,1,526116687410353,http://www.facebook.com/526116687410353,"=HYPERLINK(""http://www.facebook.com/526116687410353/?sk=info"", ""526116687410353"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=526116687410353"", ""Create"")",-1,337009143916
"Piercing Indianapolis",34,"317 INK tattoos","(317) 491-2583","=HYPERLINK("""", """")","United States",1,Indianapolis,Arts/entertainment/nightlife,"[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",228,18,147150528802499,http://www.facebook.com/147150528802499,"=HYPERLINK(""http://www.facebook.com/147150528802499/?sk=info"", ""147150528802499"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=147150528802499"", ""Create"")",-1,
"Piercing Indianapolis",35,"Way of the Dragon Tattoo & Piercing","(317) 222-5013","=HYPERLINK("""", """")","United States",1,Indianapolis,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",68,,136849696488794,http://www.facebook.com/136849696488794,"=HYPERLINK(""http://www.facebook.com/136849696488794/?sk=info"", ""136849696488794"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=136849696488794"", ""Create"")",1,
"Piercing Indianapolis",36,"Blasphemy Body Modifications","(317) 519-9429","=HYPERLINK("""", """")","United States",1,Indianapolis,"Professional services","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",43,,1444649472470857,http://www.facebook.com/1444649472470857,"=HYPERLINK(""http://www.facebook.com/1444649472470857/?sk=info"", ""1444649472470857"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=1444649472470857"", ""Create"")",-1,
"Piercing Indianapolis",37,"Indianapolis Ink","(317) 821-0234","=HYPERLINK("""", """")","United States",1,Camby,"Local business","[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",10,,148664848510391,http://www.facebook.com/148664848510391,"=HYPERLINK(""http://www.facebook.com/148664848510391/?sk=info"", ""148664848510391"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=148664848510391"", ""Create"")",1,
"Piercing Indianapolis",38,"Mass Ave Tattoo","(318) 602-8143","=HYPERLINK(""http://www.massavetattoo.com"", ""http://www.massavetattoo.com"")","United States",1,Indianapolis,Arts/entertainment/nightlife,"[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",5,1,810326889020072,http://www.facebook.com/810326889020072,"=HYPERLINK(""http://www.facebook.com/810326889020072/?sk=info"", ""810326889020072"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=810326889020072"", ""Create"")",-1,
"Piercing Indianapolis",39,"Wicked Tree Tattoos and  piercings","(812) 276-5194","=HYPERLINK("""", """")","United States",1,Indianapolis,Arts/entertainment/nightlife,"[{""id"":""133436743388217"",""name"":""Arts & Entertainment""}]",62,3,342153975926797,http://www.facebook.com/342153975926797,"=HYPERLINK(""http://www.facebook.com/342153975926797/?sk=info"", ""342153975926797"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=342153975926797"", ""Create"")",-1,
"Piercing Indianapolis",40,"R.A. Miller Tattoos","(317) 999-5530","=HYPERLINK("""", """")","United States",1,Indianapolis,Arts/entertainment/nightlife,"[{""id"":""196188420407122"",""name"":""Tattoo & Piercing""}]",68,2,336093729903996,http://www.facebook.com/336093729903996,"=HYPERLINK(""http://www.facebook.com/336093729903996/?sk=info"", ""336093729903996"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=336093729903996"", ""Create"")",-1,
"Spa Indianapolis",0,"Complexions Spa Indianapolis","(317) 423-9000","=HYPERLINK(""www.complexionsspa.com"", ""www.complexionsspa.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""199236533423806"",""name"":""Beauty Salon""}]",163,1,173325126057809,http://www.facebook.com/173325126057809,"=HYPERLINK(""http://www.facebook.com/173325126057809/?sk=info"", ""173325126057809"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=173325126057809"", ""Create"")",-1,
"Spa Indianapolis",1,"DentalSpa Indianapolis","(317) 578-9666","=HYPERLINK(""www.dentalspaindy.com"", ""www.dentalspaindy.com"")","United States",1,Indianapolis,Health/medical/pharmacy,"[{""id"":""145118935550090"",""name"":""Medical & Health""}]",296,1,192257264141840,http://www.facebook.com/192257264141840,"=HYPERLINK(""http://www.facebook.com/192257264141840/?sk=info"", ""192257264141840"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=192257264141840"", ""Create"")",-1,
"Spa Indianapolis",2,"Evan Todd Spa & Salon Indianapolis","(317) 524-2575","=HYPERLINK(""evantoddindianapolis.com"", ""evantoddindianapolis.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""139225689474222"",""name"":""Spa, Beauty & Personal Care""}]",446,6,154458581341758,http://www.facebook.com/154458581341758,"=HYPERLINK(""http://www.facebook.com/154458581341758/?sk=info"", ""154458581341758"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=154458581341758"", ""Create"")",-1,
"Spa Indianapolis",3,"Royal Spa Factory of Indianapolis","(317) 781-0828","=HYPERLINK(""http://www.royalspa.com"", ""http://www.royalspa.com"")","United States",1,Indianapolis,"Home improvement","[{""id"":""108427109235243"",""name"":""Home Improvement""}]",1628,4,156064717865667,http://www.facebook.com/156064717865667,"=HYPERLINK(""http://www.facebook.com/156064717865667/?sk=info"", ""156064717865667"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=156064717865667"", ""Create"")",-1,
"Spa Indianapolis",4,"Mastic Spa Indianapolis","(317) 882-3131","=HYPERLINK(""www.AegeanBeautyProducts.com"", ""www.AegeanBeautyProducts.com"")","United States",1,Greenwood,"Spas/beauty/personal care","[{""id"":""139225689474222"",""name"":""Spa, Beauty & Personal Care""}]",22,,129029837179307,http://www.facebook.com/129029837179307,"=HYPERLINK(""http://www.facebook.com/129029837179307/?sk=info"", ""129029837179307"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=129029837179307"", ""Create"")",-1,
"Spa Indianapolis",5,"Indianapolis Braids","(317) 417-2720","=HYPERLINK(""http://www.kiac.net"", ""http://www.kiac.net"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""191693100854505"",""name"":""Hair & Beauty Supply""}]",154,9,183870898303749,http://www.facebook.com/183870898303749,"=HYPERLINK(""http://www.facebook.com/183870898303749/?sk=info"", ""183870898303749"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=183870898303749"", ""Create"")",-1,
"Spa Indianapolis",6,"La Beauté Spa du Jour of Indianapolis","(317) 872-3380","=HYPERLINK(""http://www.labeautespa.com"", ""http://www.labeautespa.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""139225689474222"",""name"":""Spa, Beauty & Personal Care""}]",286,11,98378352562,http://www.facebook.com/98378352562,"=HYPERLINK(""http://www.facebook.com/98378352562/?sk=info"", ""98378352562"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=98378352562"", ""Create"")",-1,
"Spa Indianapolis",7,"Splash Salon and Spa","(317) 576-9200","=HYPERLINK(""http://ww.splashhairsalon.com/"", ""http://ww.splashhairsalon.com/"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""146059155460366"",""name"":""Makeup Artist""},{""id"":""174177802634376"",""name"":""Hair Salon""},{""id"":""199236533423806"",""name"":""Beauty Salon""}]",4535,54,539513966070257,http://www.facebook.com/539513966070257,"=HYPERLINK(""http://www.facebook.com/539513966070257/?sk=info"", ""539513966070257"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=539513966070257"", ""Create"")",-1,
"Spa Indianapolis",8,"JW salon Indianapolis","(317) 252-8580","=HYPERLINK(""www.jwhairsalon.com"", ""www.jwhairsalon.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""139225689474222"",""name"":""Spa, Beauty & Personal Care""}]",1013,34,180387338668347,http://www.facebook.com/180387338668347,"=HYPERLINK(""http://www.facebook.com/180387338668347/?sk=info"", ""180387338668347"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=180387338668347"", ""Create"")",-1,
"Spa Indianapolis",9,"Sport Clips Indianapolis -  96th Street","(317) 849-1100","=HYPERLINK(""http://haircutmencelebrityindianapolisin.com"", ""http://haircutmencelebrityindianapolisin.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""174177802634376"",""name"":""Hair Salon""}]",85,2,418324448179566,http://www.facebook.com/418324448179566,"=HYPERLINK(""http://www.facebook.com/418324448179566/?sk=info"", ""418324448179566"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=418324448179566"", ""Create"")",-1,48175193839
"Spa Indianapolis",10,"Seva Indianapolis - Pendleton Pike","(317) 823-4104","=HYPERLINK(""http://www.SevaBeauty.com"", ""http://www.SevaBeauty.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""139225689474222"",""name"":""Spa, Beauty & Personal Care""}]",228,2,181582748560832,http://www.facebook.com/181582748560832,"=HYPERLINK(""http://www.facebook.com/181582748560832/?sk=info"", ""181582748560832"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=181582748560832"", ""Create"")",-1,
"Spa Indianapolis",11,"Sport Clips Indianapolis -South Bluff Crossing","(317) 881-0011","=HYPERLINK(""http://haircutmensouthbluffindianapolisin.com"", ""http://haircutmensouthbluffindianapolisin.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""174177802634376"",""name"":""Hair Salon""},{""id"":""169758603141095"",""name"":""Barber Shop""}]",179,1,284902591595747,http://www.facebook.com/284902591595747,"=HYPERLINK(""http://www.facebook.com/284902591595747/?sk=info"", ""284902591595747"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=284902591595747"", ""Create"")",-1,48175193839
"Spa Indianapolis",12,"Indianapolis It Works Club","(317) 378-6529","=HYPERLINK(""http://www.Shawn.puckett2.com"", ""http://www.Shawn.puckett2.com"")","United States",1,Noblesville,"Spas/beauty/personal care","[{""id"":""139225689474222"",""name"":""Spa, Beauty & Personal Care""}]",12,2,708215142584276,http://www.facebook.com/708215142584276,"=HYPERLINK(""http://www.facebook.com/708215142584276/?sk=info"", ""708215142584276"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=708215142584276"", ""Create"")",-1,
"Spa Indianapolis",13,"Seva Indianapolis - Lafayette Rd","(317) 297-9011","=HYPERLINK(""http://www.SevaBeauty.com"", ""http://www.SevaBeauty.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""139225689474222"",""name"":""Spa, Beauty & Personal Care""}]",103,5,204813386226012,http://www.facebook.com/204813386226012,"=HYPERLINK(""http://www.facebook.com/204813386226012/?sk=info"", ""204813386226012"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=204813386226012"", ""Create"")",-1,
"Spa Indianapolis",14,"Seva Indianapolis - N Keystone Ave","(317) 251-3937","=HYPERLINK(""http://www.SevaBeauty.com"", ""http://www.SevaBeauty.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""139225689474222"",""name"":""Spa, Beauty & Personal Care""}]",44,,198370123537751,http://www.facebook.com/198370123537751,"=HYPERLINK(""http://www.facebook.com/198370123537751/?sk=info"", ""198370123537751"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=198370123537751"", ""Create"")",-1,
"Spa Indianapolis",15,"Seva Indianapolis - 86th St","(317) 870-9920","=HYPERLINK(""http://sevabeauty.com"", ""http://sevabeauty.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""139225689474222"",""name"":""Spa, Beauty & Personal Care""}]",37,1,659686680722320,http://www.facebook.com/659686680722320,"=HYPERLINK(""http://www.facebook.com/659686680722320/?sk=info"", ""659686680722320"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=659686680722320"", ""Create"")",-1,
"Spa Indianapolis",16,"Bronze Bay Indianapolis","(317) 826-3311","=HYPERLINK(""http://www.tanbronzebay.com/Index/index.php"", ""http://www.tanbronzebay.com/Index/index.php"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""185600691480842"",""name"":""Tanning Salon""}]",450,11,360472613987647,http://www.facebook.com/360472613987647,"=HYPERLINK(""http://www.facebook.com/360472613987647/?sk=info"", ""360472613987647"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=360472613987647"", ""Create"")",-1,
"Spa Indianapolis",17,"Sola Salon Studios Indianapolis","(317) 841-8030","=HYPERLINK(""http://www.solasalonstudios.com"", ""http://www.solasalonstudios.com"")","United States",1,Indianapolis,"Spas/beauty/personal care","[{""id"":""174177802634376"",""name"":""Hair Salon""},{""id"":""199236533423806"",""name"":""Beauty Salon""},{""id"":""198516863494646"",""name"":""Nail Salon""}]",297,11,141847712675704,http://www.facebook.com/141847712675704,"=HYPERLINK(""http://www.facebook.com/141847712675704/?sk=info"", ""141847712675704"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=141847712675704"", ""Create"")",-1,
